15804,13:22:30,37:20:00,2,34609,1
15804,37:26:30,37:22:30,4,48246,2
15804,37:31:30,37:27:00,7,34623,3
15804,37:36:30,37:32:00,10,34635,4
15804,37:41:30,37:37:00,12,34647,5
15804,37:46:30,37:42:00,15,34659,6
15804,37:51:30,37:47:00,18,34661,7
15804,37:58:30,37:52:00,22,34673,8
15804,38:05:00,37:59:00,26,34685,9
15804,38:12:30,38:06:00,30,34697,10
15804,38:19:00,38:13:00,33,34702,11
15804,38:24:30,38:20:00,37,34726,12
15804,38:30:00,38:25:00,41,34740,13
15804,38:35:30,38:31:00,45,34752,14
15804,38:41:00,38:36:00,49,34764,15
15804,38:50:00,38:42:00,56,34776,16
15804,38:50:00,,56,34790,17
15802,09:17:30,33:15:00,2,34609,1
15802,33:21:30,33:17:30,4,48246,2
15802,33:26:30,33:22:00,7,34623,3
15802,33:31:30,33:27:00,10,34635,4
15802,33:36:30,33:32:00,12,34647,5
15802,33:41:30,33:37:00,15,34659,6
15802,33:46:30,33:42:00,18,34661,7
15802,33:53:30,33:47:00,22,34673,8
15802,34:00:00,33:54:00,26,34685,9
15802,34:07:30,34:01:00,30,34697,10
15802,34:14:00,34:08:00,33,34702,11
15802,34:19:30,34:15:00,37,34726,12
15802,34:25:00,34:20:00,41,34740,13
15802,34:30:30,34:26:00,45,34752,14
15802,34:36:00,34:31:00,49,34764,15
15802,34:45:00,34:37:00,56,34776,16
15802,34:45:00,,56,34790,17
15814,19:39:00,43:32:00,6,32663,1
15814,43:52:00,43:40:00,16,32704,2
15814,44:09:00,43:57:00,27,35469,3
15814,44:21:00,44:10:00,36,35433,4
15814,44:27:00,44:22:00,39,35421,5
15814,44:42:00,44:29:00,49,35407,6
15814,44:58:30,44:51:00,57,35330,7
15814,45:05:30,44:59:00,64,35079,8
15814,45:12:30,45:06:00,69,35055,9
15814,45:23:00,45:13:00,78,35031,10
15814,45:33:30,45:24:00,86,35005,11
15814,45:39:30,45:34:00,90,34984,12
15814,45:43:00,45:40:00,92,34972,13
15814,45:48:00,45:44:00,94,34611,14
15814,45:48:00,,94,34609,15
15818,05:01:30,28:56:00,2,43026,1
15818,29:09:00,29:02:00,5,43088,2
15818,29:12:30,29:09:00,7,43076,3
15818,29:18:00,29:13:00,9,43090,4
15818,29:18:00,,9,43052,5
15825,17:12:30,41:08:00,2,43052,1
15825,41:17:30,41:13:00,3,43090,2
15825,41:25:30,41:18:00,6,43076,3
15825,41:31:00,41:26:00,9,43088,4
15825,41:54:30,41:51:00,10,43026,5
15825,41:58:30,41:55:00,12,43064,6
15825,42:03:30,41:59:00,15,43040,7
15825,42:12:30,42:04:00,22,42993,8
15825,42:21:30,42:13:00,28,42981,9
15825,42:25:00,42:22:00,30,42955,10
15825,42:25:00,,30,42967,11
15821,08:40:30,32:36:00,2,43052,1
15821,32:45:30,32:41:00,3,43090,2
15821,32:53:30,32:46:00,6,43076,3
15821,32:59:00,32:54:00,9,43088,4
15821,33:14:30,33:11:00,10,43026,5
15821,33:18:30,33:15:00,12,43064,6
15821,33:23:30,33:19:00,15,43040,7
15821,33:32:30,33:24:00,22,42993,8
15821,33:41:30,33:33:00,28,42981,9
15821,33:45:00,33:42:00,30,42955,10
15821,33:45:00,,30,42967,11
15869,10:16:00,34:14:00,1,45086,1
15869,34:24:00,34:16:00,8,48040,2
15869,34:32:30,34:25:00,14,44771,3
15869,34:37:30,34:33:00,18,44757,4
15869,34:40:30,34:38:00,19,44745,5
15869,34:46:30,34:41:00,23,44733,6
15869,34:50:00,34:47:00,25,44721,7
15869,34:50:00,,25,44707,8
15831,10:15:00,34:03:00,11,42967,1
15831,34:20:30,34:16:00,15,40971,2
15831,34:24:00,34:21:00,17,40983,3
15831,34:30:30,34:25:00,22,40995,4
15831,34:33:30,34:31:00,25,41016,5
15831,34:38:00,34:34:00,28,41028,6
15831,34:48:00,34:39:00,36,41030,7
15831,34:58:00,34:49:00,41,41054,8
15831,35:02:30,34:59:00,43,41078,9
15831,35:06:30,35:03:00,45,41080,10
15831,35:11:00,35:07:00,49,41092,11
15831,35:21:00,35:12:00,58,41107,12
15831,35:24:00,35:22:00,59,41145,13
15831,35:27:00,35:24:00,60,47876,14
15831,35:34:00,35:28:00,66,41195,15
15831,35:42:00,35:34:00,74,44123,16
15831,35:49:00,35:43:00,80,44094,17
15831,35:53:00,35:49:00,84,44070,18
15831,35:57:00,35:54:00,87,44068,19
15831,36:01:00,35:57:00,91,44056,20
15831,36:05:30,36:02:00,93,44044,21
15831,36:11:00,36:06:00,98,44032,22
15831,36:22:00,36:12:00,106,44020,23
15831,36:24:00,36:22:00,107,44006,24
15831,36:27:00,36:25:00,109,31944,25
15831,36:33:00,36:27:00,112,31968,26
15831,36:38:30,36:34:00,116,31982,27
15831,36:43:00,36:39:00,119,47668,28
15831,36:43:00,,119,32015,29
15815,16:49:00,40:45:00,2,34609,1
15815,40:52:30,40:49:00,4,34611,2
15815,40:58:30,40:53:00,8,34972,3
15815,41:10:00,40:59:00,17,34984,4
15815,41:39:30,41:29:00,26,35005,5
15815,41:45:30,41:40:00,31,35031,6
15815,41:52:30,41:46:00,37,35055,7
15815,42:01:00,41:53:00,45,35079,8
15815,42:23:00,42:09:00,55,35330,9
15815,42:31:00,42:25:00,58,35407,10
15815,42:42:00,42:32:00,68,35421,11
15815,42:57:00,42:43:00,78,35433,12
15815,43:17:00,43:06:00,89,35469,13
15815,43:25:00,43:18:00,94,32704,14
15815,43:25:00,,94,32663,15
15862,07:11:30,31:05:00,5,44628,1
15862,31:17:30,31:12:00,10,44630,2
15862,31:22:30,31:18:00,13,44654,3
15862,31:28:00,31:23:00,16,44666,4
15862,31:32:00,31:29:00,18,44678,5
15862,31:34:00,31:32:00,19,48052,6
15862,31:39:00,31:35:00,22,44680,7
15862,31:39:00,,22,44707,8
15849,14:35:30,38:30:00,4,34726,1
15849,38:42:00,38:36:00,8,34702,2
15849,38:49:30,38:43:00,12,34697,3
15849,38:56:30,38:50:00,16,34685,4
15849,39:01:30,38:57:00,18,34673,5
15849,39:06:30,39:02:00,21,34661,6
15849,39:11:30,39:07:00,24,34659,7
15849,39:16:30,39:12:00,27,34647,8
15849,39:21:30,39:17:00,29,34635,9
15849,39:26:00,39:22:00,32,34623,10
15849,39:29:00,39:26:00,33,48246,11
15849,39:29:00,,33,34609,12
15864,03:57:00,27:54:00,2,44563,1
15864,28:07:30,27:58:00,11,44575,2
15864,28:15:00,28:08:00,17,44587,3
15864,28:21:30,28:16:00,22,44604,4
15864,28:28:00,28:22:00,27,44616,5
15864,28:34:30,28:29:00,31,44628,6
15864,28:40:30,28:35:00,36,44630,7
15864,28:45:30,28:41:00,40,44654,8
15864,28:50:00,28:46:00,43,44666,9
15864,28:53:00,28:51:00,45,44678,10
15864,28:54:30,28:53:00,46,48052,11
15864,28:59:00,28:55:00,48,44680,12
15864,29:08:30,29:06:00,50,44707,13
15864,29:14:30,29:09:00,55,44721,14
15864,29:17:30,29:15:00,56,44733,15
15864,29:23:30,29:18:00,59,44745,16
15864,29:31:30,29:24:00,66,44757,17
15864,29:39:00,29:32:00,73,44771,18
15864,29:41:00,29:39:00,73,48040,19
15864,29:41:00,,73,45086,20
15832,15:36:00,39:28:00,7,32015,1
15832,39:40:00,39:37:00,10,31982,2
15832,39:44:00,39:40:00,12,31968,3
15832,39:47:00,39:45:00,13,31944,4
15832,39:57:00,39:47:00,21,44006,5
15832,40:04:30,39:58:00,26,44020,6
15832,40:09:00,40:05:00,28,44032,7
15832,40:19:00,40:10:00,35,44044,8
15832,40:26:30,40:20:00,39,44068,9
15832,40:35:00,40:27:00,45,44070,10
15832,40:54:00,40:36:00,59,44094,11
15832,40:57:00,40:55:00,60,41195,12
15832,41:00:00,40:57:00,62,47876,13
15832,41:09:00,41:01:00,71,41145,14
15832,41:13:30,41:10:00,74,41107,15
15832,41:16:30,41:14:00,76,41092,16
15832,41:20:00,41:17:00,78,41080,17
15832,41:30:00,41:21:00,83,41078,18
15832,41:39:00,41:31:00,91,41054,19
15832,41:44:30,41:40:00,94,41030,20
15832,41:47:30,41:45:00,97,41028,21
15832,41:53:00,41:48:00,102,41016,22
15832,41:56:30,41:54:00,104,40995,23
15832,42:03:00,41:57:00,108,40983,24
15832,42:09:00,42:04:00,112,40971,25
15832,42:11:00,42:09:00,114,42929,26
15832,42:16:00,42:11:00,119,42943,27
15832,42:16:00,,119,42967,28
15803,11:07:00,35:00:00,6,34790,1
15803,35:13:30,35:08:00,11,34776,2
15803,35:19:00,35:14:00,14,34764,3
15803,35:25:30,35:20:00,19,34752,4
15803,35:30:00,35:26:00,22,34740,5
15803,35:36:30,35:31:00,26,34726,6
15803,35:43:00,35:37:00,30,34702,7
15803,35:50:30,35:44:00,34,34697,8
15803,35:57:30,35:51:00,38,34685,9
15803,36:02:30,35:58:00,41,34673,10
15803,36:07:30,36:03:00,44,34661,11
15803,36:12:30,36:08:00,46,34659,12
15803,36:17:30,36:13:00,49,34647,13
15803,36:22:30,36:18:00,51,34635,14
15803,36:27:00,36:23:00,54,34623,15
15803,36:30:00,36:27:00,56,48246,16
15803,36:30:00,,56,34609,17
15827,20:42:30,44:38:00,2,43052,1
15827,44:47:30,44:43:00,3,43090,2
15827,44:55:30,44:48:00,6,43076,3
15827,45:01:00,44:56:00,9,43088,4
15827,45:08:30,45:05:00,10,43026,5
15827,45:12:30,45:09:00,12,43064,6
15827,45:17:30,45:13:00,15,43040,7
15827,45:26:30,45:18:00,22,42993,8
15827,45:35:30,45:27:00,28,42981,9
15827,45:39:00,45:36:00,30,42955,10
15827,45:39:00,,30,42967,11
15863,14:26:30,38:22:00,3,44707,1
15863,38:28:30,38:27:00,4,44680,2
15863,38:31:00,38:28:30,6,48052,3
15863,38:36:30,38:32:00,9,44678,4
15863,38:41:30,38:37:00,12,44666,5
15863,38:48:30,38:42:00,17,44654,6
15863,38:56:00,38:49:00,22,44630,7
15863,38:56:00,,22,44628,8
15828,21:49:30,45:46:00,2,42967,1
15828,45:58:30,45:50:00,8,42955,2
15828,46:07:30,45:59:00,14,42981,3
15828,46:12:30,46:08:00,17,42993,4
15828,46:16:30,46:13:00,19,43040,5
15828,46:20:00,46:17:00,21,43064,6
15828,46:20:00,,21,43026,7
15810,08:51:00,32:43:00,6,32663,1
15810,33:03:00,32:52:00,16,32704,2
15810,33:21:00,33:08:00,27,35469,3
15810,33:37:00,33:26:00,36,35433,4
15810,33:43:00,33:38:00,39,35421,5
15810,33:58:00,33:45:00,49,35407,6
15810,34:06:30,33:59:00,57,35330,7
15810,34:14:00,34:07:00,64,35079,8
15810,34:20:30,34:15:00,69,35055,9
15810,34:30:00,34:21:00,78,35031,10
15810,34:41:30,34:31:00,86,35005,11
15810,34:47:30,34:42:00,90,34984,12
15810,34:51:00,34:48:00,92,34972,13
15810,34:56:00,34:52:00,94,34611,14
15810,34:56:00,,94,34609,15
15867,05:49:00,29:47:00,1,45086,1
15867,29:57:30,29:49:00,8,48040,2
15867,30:05:30,29:58:00,14,44771,3
15867,30:10:30,30:06:00,18,44757,4
15867,30:13:30,30:11:00,19,44745,5
15867,30:19:30,30:14:00,23,44733,6
15867,30:23:00,30:20:00,25,44721,7
15867,30:27:30,30:24:00,28,44707,8
15867,30:29:30,30:28:00,29,44680,9
15867,30:31:30,30:29:30,31,48052,10
15867,30:36:30,30:32:00,34,44678,11
15867,30:41:30,30:37:00,37,44666,12
15867,30:47:30,30:42:00,42,44654,13
15867,30:54:00,30:48:00,47,44630,14
15867,31:01:00,30:55:00,51,44628,15
15867,31:08:00,31:03:00,56,44616,16
15867,31:16:30,31:09:00,62,44604,17
15867,31:26:00,31:17:00,71,44587,18
15867,31:33:00,31:28:00,73,44575,19
15867,31:48:30,31:43:00,78,44563,20
15867,31:53:30,31:49:00,81,44537,21
15867,32:04:00,31:54:00,87,44525,22
15867,32:04:00,,87,44329,23
15871,12:04:30,36:00:00,3,44707,1
15871,36:06:30,36:05:00,4,44680,2
15871,36:09:00,36:06:30,6,48052,3
15871,36:14:30,36:10:00,9,44678,4
15871,36:19:30,36:15:00,12,44666,5
15871,36:26:30,36:20:00,17,44654,6
15871,36:33:00,36:27:00,22,44630,7
15871,36:40:30,36:34:00,26,44628,8
15871,36:46:00,36:41:00,31,44616,9
15871,36:54:30,36:47:00,37,44604,10
15871,37:04:00,36:55:00,46,44587,11
15871,37:10:00,37:06:00,48,44575,12
15871,37:16:30,37:11:00,53,44563,13
15871,37:22:30,37:17:00,56,44537,14
15871,37:33:00,37:23:00,62,44525,15
15871,37:33:00,,62,44329,16
15800,05:27:30,29:25:00,2,34609,1
15800,29:31:30,29:27:30,4,48246,2
15800,29:36:30,29:32:00,7,34623,3
15800,29:41:30,29:37:00,10,34635,4
15800,29:46:30,29:42:00,12,34647,5
15800,29:51:30,29:47:00,15,34659,6
15800,29:56:30,29:52:00,18,34661,7
15800,30:03:30,29:57:00,22,34673,8
15800,30:10:00,30:04:00,26,34685,9
15800,30:17:30,30:11:00,30,34697,10
15800,30:24:00,30:18:00,33,34702,11
15800,30:29:30,30:25:00,37,34726,12
15800,30:35:00,30:30:00,41,34740,13
15800,30:40:30,30:36:00,45,34752,14
15800,30:46:00,30:41:00,49,34764,15
15800,30:55:00,30:47:00,56,34776,16
15800,30:55:00,,56,34790,17
15872,16:12:30,40:02:00,6,44329,1
15872,40:18:30,40:13:00,9,44525,2
15872,40:25:00,40:19:00,13,44537,3
15872,40:29:00,40:26:00,16,44563,4
15872,40:40:30,40:31:00,24,44575,5
15872,40:48:00,40:41:00,31,44587,6
15872,40:54:30,40:49:00,35,44604,7
15872,41:01:00,40:55:00,40,44616,8
15872,41:13:30,41:08:00,45,44628,9
15872,41:19:30,41:14:00,50,44630,10
15872,41:24:30,41:20:00,53,44654,11
15872,41:29:00,41:25:00,56,44666,12
15872,41:33:00,41:30:00,58,44678,13
15872,41:34:30,41:33:00,59,48052,14
15872,41:39:00,41:35:00,62,44680,15
15872,41:39:00,,62,44707,16
15826,19:34:30,43:31:00,2,42967,1
15826,43:43:30,43:35:00,8,42955,2
15826,43:52:30,43:44:00,14,42981,3
15826,43:57:30,43:53:00,17,42993,4
15826,44:01:30,43:58:00,19,43040,5
15826,44:05:00,44:02:00,21,43064,6
15826,44:14:30,44:09:00,23,43026,7
15826,44:22:30,44:15:00,26,43088,8
15826,44:27:30,44:23:00,28,43076,9
15826,44:32:00,44:28:00,30,43090,10
15826,44:32:00,,30,43052,11
15813,13:48:00,37:45:00,2,34609,1
15813,37:51:30,37:48:00,4,34611,2
15813,37:57:30,37:52:00,8,34972,3
15813,38:08:00,37:58:00,17,34984,4
15813,38:18:30,38:09:00,26,35005,5
15813,38:24:30,38:19:00,31,35031,6
15813,38:31:30,38:25:00,37,35055,7
15813,38:39:00,38:32:00,45,35079,8
15813,38:53:00,38:40:00,55,35330,9
15813,38:53:00,,55,35407,10
15809,03:29:00,27:25:00,2,34609,1
15809,27:32:30,27:29:00,4,34611,2
15809,27:38:30,27:33:00,8,34972,3
15809,27:50:00,27:39:00,17,34984,4
15809,28:12:30,28:02:00,26,35005,5
15809,28:18:30,28:13:00,31,35031,6
15809,28:26:30,28:19:00,37,35055,7
15809,28:35:00,28:27:00,45,35079,8
15809,28:49:00,28:36:00,55,35330,9
15809,28:55:30,28:51:00,58,35407,10
15809,29:06:00,28:56:00,68,35421,11
15809,29:21:00,29:07:00,78,35433,12
15809,29:39:00,29:27:00,89,35469,13
15809,29:47:00,29:40:00,94,32704,14
15809,29:59:00,29:51:00,100,32663,15
15809,30:08:00,30:00:00,108,32742,16
15809,30:15:30,30:09:00,116,44989,17
15809,30:22:30,30:16:00,122,45000,18
15809,30:30:00,30:23:00,128,45024,19
15809,30:46:30,30:40:00,133,45048,20
15809,30:54:00,30:47:00,138,45062,21
15809,30:55:30,30:54:00,138,48038,22
15809,30:58:00,30:56:00,139,45098,23
15809,31:05:00,30:58:00,146,48040,24
15809,31:12:30,31:06:00,152,44771,25
15809,31:17:30,31:13:00,156,44757,26
15809,31:20:30,31:18:00,157,44745,27
15809,31:26:30,31:21:00,161,44733,28
15809,31:30:00,31:27:00,163,44721,29
15809,31:49:00,31:44:00,166,44707,30
15809,31:52:30,31:50:00,167,44680,31
15809,31:56:00,31:52:30,168,48052,32
15809,32:01:30,31:57:00,172,44678,33
15809,32:06:30,32:02:00,175,44666,34
15809,32:13:30,32:07:00,180,44654,35
15809,32:21:00,32:14:00,185,44630,36
15809,32:21:00,,185,44628,37
15820,07:34:30,31:31:00,2,42967,1
15820,31:43:30,31:35:00,8,42955,2
15820,31:52:30,31:44:00,14,42981,3
15820,31:57:30,31:53:00,17,42993,4
15820,32:01:30,31:58:00,19,43040,5
15820,32:05:00,32:02:00,21,43064,6
15820,32:14:30,32:09:00,23,43026,7
15820,32:22:30,32:15:00,26,43088,8
15820,32:27:30,32:23:00,28,43076,9
15820,32:32:00,32:28:00,30,43090,10
15820,32:32:00,,30,43052,11
15870,14:02:30,37:52:00,6,44329,1
15870,38:08:30,38:03:00,9,44525,2
15870,38:16:00,38:09:00,13,44537,3
15870,38:30:00,38:26:00,16,44563,4
15870,38:41:30,38:32:00,24,44575,5
15870,38:49:00,38:42:00,31,44587,6
15870,38:56:00,38:50:00,35,44604,7
15870,39:03:00,38:57:00,40,44616,8
15870,39:09:30,39:04:00,45,44628,9
15870,39:15:30,39:10:00,50,44630,10
15870,39:20:30,39:16:00,53,44654,11
15870,39:25:00,39:21:00,56,44666,12
15870,39:28:00,39:25:30,58,44678,13
15870,39:29:30,39:28:00,59,48052,14
15870,39:34:00,39:30:00,62,44680,15
15870,39:37:30,39:35:00,64,44707,16
15870,39:43:30,39:38:00,68,44721,17
15870,39:46:30,39:44:00,69,44733,18
15870,39:51:30,39:47:00,73,44745,19
15870,39:59:30,39:52:00,79,44757,20
15870,40:08:00,40:00:00,86,44771,21
15870,40:09:30,40:08:00,86,48040,22
15870,40:11:00,40:10:00,87,45098,23
15870,40:16:30,40:11:00,91,48038,24
15870,40:24:00,40:17:00,96,45062,25
15870,40:31:30,40:25:00,103,45048,26
15870,40:38:30,40:32:00,109,45024,27
15870,40:46:00,40:39:00,116,45000,28
15870,41:06:00,40:56:00,124,44989,29
15870,41:14:00,41:07:00,130,32742,30
15870,41:14:00,,130,32663,31
15819,05:28:30,29:24:00,2,43052,1
15819,29:33:30,29:29:00,3,43090,2
15819,29:41:30,29:34:00,6,43076,3
15819,29:47:00,29:42:00,9,43088,4
15819,29:54:30,29:51:00,10,43026,5
15819,29:58:30,29:55:00,12,43064,6
15819,30:03:30,29:59:00,15,43040,7
15819,30:12:30,30:04:00,22,42993,8
15819,30:21:30,30:13:00,28,42981,9
15819,30:25:00,30:22:00,30,42955,10
15819,30:25:00,,30,42967,11
15822,12:21:30,36:18:00,2,42967,1
15822,36:30:30,36:22:00,8,42955,2
15822,36:39:30,36:31:00,14,42981,3
15822,36:44:30,36:40:00,17,42993,4
15822,36:48:30,36:45:00,19,43040,5
15822,36:52:00,36:49:00,21,43064,6
15822,37:01:30,36:56:00,23,43026,7
15822,37:09:30,37:02:00,26,43088,8
15822,37:14:30,37:10:00,28,43076,9
15822,37:19:00,37:15:00,30,43090,10
15822,37:19:00,,30,43052,11
15850,06:42:30,30:40:00,2,34609,1
15850,30:46:30,30:42:30,4,48246,2
15850,30:51:30,30:47:00,7,34623,3
15850,30:56:30,30:52:00,10,34635,4
15850,31:01:30,30:57:00,12,34647,5
15850,31:06:30,31:02:00,15,34659,6
15850,31:11:30,31:07:00,18,34661,7
15850,31:18:30,31:12:00,22,34673,8
15850,31:25:00,31:19:00,26,34685,9
15850,31:32:30,31:26:00,30,34697,10
15850,31:39:00,31:33:00,33,34702,11
15850,31:39:00,,33,34726,12
15812,15:10:00,38:58:00,10,35407,1
15812,39:18:30,39:11:00,18,35330,2
15812,39:26:00,39:19:00,24,35079,3
15812,39:32:30,39:27:00,30,35055,4
15812,39:42:00,39:33:00,38,35031,5
15812,39:53:30,39:43:00,47,35005,6
15812,39:59:30,39:54:00,51,34984,7
15812,40:03:00,40:00:00,53,34972,8
15812,40:07:00,40:04:00,55,34611,9
15812,40:07:00,,55,34609,10
15866,07:26:30,31:16:00,6,44329,1
15866,31:32:30,31:27:00,9,44525,2
15866,31:39:00,31:33:00,13,44537,3
15866,31:43:00,31:40:00,16,44563,4
15866,31:55:30,31:46:00,24,44575,5
15866,32:03:00,31:56:00,31,44587,6
15866,32:09:30,32:04:00,35,44604,7
15866,32:15:00,32:10:00,40,44616,8
15866,32:35:30,32:30:00,45,44628,9
15866,32:41:30,32:36:00,50,44630,10
15866,32:46:30,32:42:00,53,44654,11
15866,32:51:00,32:47:00,56,44666,12
15866,32:54:00,32:52:00,58,44678,13
15866,32:55:30,32:54:00,59,48052,14
15866,33:00:00,32:56:00,62,44680,15
15866,33:22:30,33:20:00,64,44707,16
15866,33:28:30,33:23:00,68,44721,17
15866,33:31:30,33:29:00,69,44733,18
15866,33:37:30,33:32:00,73,44745,19
15866,33:45:30,33:38:00,79,44757,20
15866,33:53:00,33:46:00,86,44771,21
15866,33:55:00,33:53:00,87,48040,22
15866,33:55:00,,87,45086,23
15865,05:18:30,29:14:00,3,44707,1
15865,29:20:30,29:19:00,4,44680,2
15865,29:23:00,29:20:30,6,48052,3
15865,29:28:30,29:24:00,9,44678,4
15865,29:33:30,29:29:00,12,44666,5
15865,29:40:30,29:34:00,17,44654,6
15865,29:48:00,29:41:00,22,44630,7
15865,30:01:30,29:55:00,26,44628,8
15865,30:07:00,30:02:00,31,44616,9
15865,30:15:30,30:08:00,37,44604,10
15865,30:27:00,30:16:00,46,44587,11
15865,30:32:00,30:28:00,48,44575,12
15865,30:38:30,30:33:00,53,44563,13
15865,30:44:30,30:39:00,56,44537,14
15865,30:55:00,30:45:00,62,44525,15
15865,30:55:00,,62,44329,16
15874,19:42:30,43:32:00,6,44329,1
15874,43:48:30,43:43:00,9,44525,2
15874,43:55:00,43:49:00,13,44537,3
15874,43:59:00,43:56:00,16,44563,4
15874,44:09:30,44:00:00,24,44575,5
15874,44:17:00,44:10:00,31,44587,6
15874,44:23:30,44:18:00,35,44604,7
15874,44:30:00,44:24:00,40,44616,8
15874,44:36:30,44:31:00,45,44628,9
15874,44:42:30,44:37:00,50,44630,10
15874,44:47:30,44:43:00,53,44654,11
15874,44:52:00,44:48:00,56,44666,12
15874,44:55:30,44:53:00,58,44678,13
15874,44:57:00,44:55:30,59,48052,14
15874,45:01:00,44:57:30,62,44680,15
15874,45:01:00,,62,44707,16
15875,17:54:30,41:50:00,3,44707,1
15875,41:56:30,41:55:00,4,44680,2
15875,41:59:00,41:56:30,6,48052,3
15875,42:04:30,42:00:00,9,44678,4
15875,42:09:30,42:05:00,12,44666,5
15875,42:16:30,42:10:00,17,44654,6
15875,42:23:00,42:17:00,22,44630,7
15875,42:30:30,42:24:00,26,44628,8
15875,42:36:00,42:31:00,31,44616,9
15875,42:44:30,42:37:00,37,44604,10
15875,42:54:00,42:45:00,46,44587,11
15875,43:00:00,42:56:00,48,44575,12
15875,43:06:30,43:01:00,53,44563,13
15875,43:12:30,43:07:00,56,44537,14
15875,43:23:00,43:13:00,62,44525,15
15875,43:23:00,,62,44329,16
15801,07:32:00,31:25:00,6,34790,1
15801,31:38:30,31:33:00,11,34776,2
15801,31:44:00,31:39:00,14,34764,3
15801,31:50:30,31:45:00,19,34752,4
15801,31:55:00,31:51:00,22,34740,5
15801,32:01:30,31:56:00,26,34726,6
15801,32:08:00,32:02:00,30,34702,7
15801,32:15:30,32:09:00,34,34697,8
15801,32:22:30,32:16:00,38,34685,9
15801,32:27:30,32:23:00,41,34673,10
15801,32:32:30,32:28:00,44,34661,11
15801,32:37:30,32:33:00,46,34659,12
15801,32:42:30,32:38:00,49,34647,13
15801,32:47:30,32:43:00,51,34635,14
15801,32:52:00,32:48:00,54,34623,15
15801,32:55:00,32:52:00,56,48246,16
15801,32:55:00,,56,34609,17
15830,07:12:00,31:05:00,7,32015,1
15830,31:16:00,31:13:00,10,31982,2
15830,31:20:00,31:16:00,12,31968,3
15830,31:23:00,31:21:00,13,31944,4
15830,31:34:00,31:23:00,21,44006,5
15830,31:41:30,31:35:00,26,44020,6
15830,31:46:00,31:42:00,28,44032,7
15830,31:56:00,31:47:00,35,44044,8
15830,32:03:30,31:57:00,39,44068,9
15830,32:12:00,32:04:00,45,44070,10
15830,32:24:30,32:13:00,53,44094,11
15830,32:33:00,32:25:00,59,44123,12
15830,32:36:00,32:34:00,60,41195,13
15830,32:39:00,32:36:00,62,47876,14
15830,32:48:00,32:40:00,71,41145,15
15830,32:52:30,32:49:00,74,41107,16
15830,32:55:30,32:53:00,76,41092,17
15830,32:59:00,32:56:00,78,41080,18
15830,33:07:00,32:59:00,83,41078,19
15830,33:16:00,33:08:00,91,41054,20
15830,33:21:30,33:17:00,94,41030,21
15830,33:24:30,33:22:00,97,41028,22
15830,33:30:00,33:25:00,102,41016,23
15830,33:33:30,33:31:00,104,40995,24
15830,33:40:00,33:34:00,108,40983,25
15830,33:46:00,33:41:00,112,40971,26
15830,33:48:00,33:46:00,114,42929,27
15830,33:53:00,33:48:00,119,42943,28
15830,33:53:00,,119,42967,29
15806,17:55:30,41:53:00,2,34609,1
15806,41:59:30,41:55:30,4,48246,2
15806,42:04:30,42:00:00,7,34623,3
15806,42:09:30,42:05:00,10,34635,4
15806,42:14:30,42:10:00,12,34647,5
15806,42:19:30,42:15:00,15,34659,6
15806,42:24:30,42:20:00,18,34661,7
15806,42:31:30,42:25:00,22,34673,8
15806,42:38:00,42:32:00,26,34685,9
15806,42:45:30,42:39:00,30,34697,10
15806,42:52:00,42:46:00,33,34702,11
15806,42:57:30,42:53:00,37,34726,12
15806,43:03:00,42:58:00,41,34740,13
15806,43:08:30,43:04:00,45,34752,14
15806,43:14:00,43:09:00,49,34764,15
15806,43:23:00,43:15:00,56,34776,16
15806,43:23:00,,56,34790,17
15805,15:17:00,39:10:00,6,34790,1
15805,39:23:30,39:18:00,11,34776,2
15805,39:29:00,39:24:00,14,34764,3
15805,39:35:30,39:30:00,19,34752,4
15805,39:40:00,39:36:00,22,34740,5
15805,39:46:30,39:41:00,26,34726,6
15805,39:53:30,39:47:00,30,34702,7
15805,39:59:30,39:54:00,34,34697,8
15805,40:05:30,40:00:00,38,34685,9
15805,40:10:30,40:06:00,41,34673,10
15805,40:15:30,40:11:00,44,34661,11
15805,40:20:30,40:16:00,46,34659,12
15805,40:25:30,40:21:00,49,34647,13
15805,40:30:30,40:26:00,51,34635,14
15805,40:35:00,40:31:00,54,34623,15
15805,40:38:00,40:35:00,56,48246,16
15805,40:38:00,,56,34609,17
15807,19:36:00,43:29:00,6,34790,1
15807,43:42:30,43:37:00,11,34776,2
15807,43:48:00,43:43:00,14,34764,3
15807,43:54:30,43:49:00,19,34752,4
15807,43:59:00,43:55:00,22,34740,5
15807,44:05:30,44:00:00,26,34726,6
15807,44:12:00,44:06:00,30,34702,7
15807,44:19:30,44:13:00,34,34697,8
15807,44:26:30,44:20:00,38,34685,9
15807,44:31:30,44:27:00,41,34673,10
15807,44:36:30,44:32:00,44,34661,11
15807,44:41:30,44:37:00,46,34659,12
15807,44:46:30,44:42:00,49,34647,13
15807,44:51:30,44:47:00,51,34635,14
15807,44:56:00,44:52:00,54,34623,15
15807,44:59:00,44:56:00,56,48246,16
15807,44:59:00,,56,34609,17
15877,18:12:00,42:05:00,6,32663,1
15877,42:28:00,42:19:00,14,32742,2
15877,42:46:00,42:38:00,21,44989,3
15877,42:53:00,42:47:00,27,45000,4
15877,43:00:00,42:54:00,34,45024,5
15877,43:06:00,43:01:00,39,45048,6
15877,43:13:00,43:07:00,43,45062,7
